Area Code (FAO),Year,Value
219,1963,-0.229
219,1964,0.295
219,1965,-0.546
219,1966,-0.348
219,1967,-0.142
219,1968,0.072
219,1969,-0.138
219,1970,0.311
219,1971,0.128
219,1972,-0.101
219,1973,0.326
219,1974,-0.016
219,1975,-0.048
219,1976,-0.297
219,1977,-0.135
219,1978,0.054
219,1979,0.098
219,1980,0.062
219,1981,-0.001
219,1982,0.043
219,1983,-0.054
219,1984,0.172
219,1985,0.084
219,1986,-0.136
219,1987,-0.19
219,1988,0.616
219,1989,0.251
219,1990,0.142
219,1991,0.098
219,1992,-0.017
219,1993,-0.272
219,1994,0.035
219,1995,0.357
219,1996,0.281
219,1997,0.209
219,1998,0.323
219,1999,0.24
219,2000,0.393
219,2001,0.658
219,2002,0.816
219,2003,0.551
219,2004,0.644
219,2005,0.754
219,2006,0.539
219,2007,0.81
219,2008,0.281
219,2009,0.346
219,2010,0.889
219,2011,0.616
219,2012,0.681
219,2013,0.819
219,2014,0.742
219,2015,0.789
219,2016,1.313
219,2017,1.106
219,2018,1.048
219,2019,1.63
219,2020,1.424
220,1961,0.183
220,1962,-0.128
220,1963,0.275
220,1964,-0.097
220,1965,-0.184
220,1966,0.113
220,1967,-0.14
220,1968,-0.218
220,1969,0.456
220,1970,0.275
220,1971,-0.35
220,1972,-0.136
220,1973,0.132
220,1974,-0.321
220,1975,-0.321
220,1976,-0.118
220,1977,0.058
220,1978,0.172
220,1979,0.313
220,1980,0.404
220,1981,0.379
220,1982,0.14
220,1983,0.364
220,1984,-0.011
220,1985,-0.474
220,1986,-0.205
220,1987,0.548
220,1988,0.367
220,1989,-0.234
220,1990,0.084
220,1991,0.211
220,1992,0.242
220,1993,0.51
220,1994,0.316
220,1995,0.592
220,1996,0.382
220,1997,0.439
220,1998,0.986
220,1999,0.513
220,2000,0.353
220,2001,0.504
220,2002,0.364
220,2003,0.678
220,2004,0.316
220,2005,0.982
220,2006,0.499
220,2007,0.393
220,2008,0.319
220,2009,0.503
220,2010,1.221
220,2011,0.55
220,2012,0.508
220,2013,0.65
220,2014,0.608
220,2015,0.75
220,2016,0.841
220,2017,1.002
220,2018,0.349
220,2019,0.867
220,2020,1.066
222,1961,0.196
222,1962,0.094
222,1963,-0.121
222,1964,0.297
222,1965,-0.148
222,1966,0.521
222,1967,0.055
222,1968,0.072
222,1969,0.13
222,1970,-0.148
222,1971,-0.103
222,1972,-0.209
222,1973,-0.046
222,1974,-0.266
222,1975,-0.282
222,1976,-0.671
222,1977,0.668
222,1978,-0.315
222,1979,0.462
222,1980,-0.138
222,1981,0.146
222,1982,0.872
222,1983,0.28
222,1984,-0.069
222,1985,0.446
222,1986,0.489
222,1987,0.655
222,1988,1.367
222,1989,0.526
222,1990,1.468
222,1991,0.007
222,1992,0.057
222,1993,0.695
222,1994,1.378
222,1995,0.687
222,1996,0.649
222,1997,1.305
222,1998,1.042
222,1999,1.799
222,2000,1.068
222,2001,2.039
222,2002,1.303
222,2003,1.752
222,2004,0.971
222,2005,1.091
222,2006,1.304
222,2007,1.417
222,2008,1.405
222,2009,0.894
222,2010,1.795
222,2011,1.068
222,2012,1.626
222,2013,1.449
222,2014,1.838
222,2015,1.168
222,2016,1.863
222,2017,1.333
222,2018,1.455
222,2019,1.286
222,2020,1.948
223,1961,0.197
223,1962,1.057
223,1963,0.504
223,1964,-0.699
223,1965,-0.322
223,1966,1.433
223,1967,-0.822
223,1968,-0.022
223,1969,-0.063
223,1970,0.857
223,1971,0.042
223,1972,-0.73
223,1973,-0.489
223,1974,-0.335
223,1975,-0.133
223,1976,-1.163
223,1977,0.184
223,1978,-0.062
223,1979,0.905
223,1980,-0.101
223,1981,0.392
223,1982,-0.232
223,1983,-0.459
223,1984,0.33
223,1985,-0.078
223,1986,0.419
223,1987,-0.398
223,1988,-0.307
223,1989,0.34
223,1990,-0.067
223,1991,0.218
223,1992,-1.244
223,1993,-0.82
223,1994,1.204
223,1995,0.147
223,1996,0.274
223,1997,-0.005
223,1998,1.003
223,1999,1.232
223,2000,0.516
223,2001,1.512
223,2002,0.784
223,2003,0.288
223,2004,0.571
223,2005,0.411
223,2006,0.862
223,2007,0.953
223,2008,0.813
223,2009,0.649
223,2010,2.342
223,2011,0.365
223,2012,0.94
223,2013,1.34
223,2014,1.321
223,2015,0.811
223,2016,1.575
223,2017,0.768
223,2018,2.629
223,2019,1.695
223,2020,1.912
213,1992,-0.095
213,1993,-0.192
213,1994,0.264
213,1995,1.378
213,1996,-0.067
213,1997,1.357
213,1998,0.949
213,1999,1.287
213,2000,1.289
213,2001,1.515
213,2002,1.759
213,2003,0.042
213,2004,1.643
213,2005,1.288
213,2006,1.683
213,2007,1.103
213,2008,0.73
213,2009,1.081
213,2010,1.906
213,2011,1.096
213,2012,0.804
213,2013,1.657
213,2014,0.727
213,2015,1.415
213,2016,2.003
213,2017,1.685
213,2018,1.537
213,2019,1.872
213,2020,1.584
224,1961,-0.079
224,1962,-0.227
224,1963,0.045
224,1964,0.254
224,1965,-0.312
224,1966,0.252
224,1967,
224,1968,
224,1969,
224,1970,
224,1971,0.101
224,1972,0.04
224,1973,0.312
224,1974,0.144
224,1975,0.462
224,1976,-0.146
224,1977,0.389
224,1978,0.843
224,1979,0.187
224,1980,0.391
224,1981,
224,1982,
224,1983,
224,1984,
224,1985,
224,1986,
224,1987,
224,1988,
224,1989,
224,1990,
224,1991,
224,1992,
224,1993,
224,1994,
224,1995,
224,1996,
224,1997,
224,1998,
224,1999,
224,2000,
224,2001,
224,2002,
224,2003,
224,2004,
224,2005,
224,2006,
224,2007,
224,2008,
224,2009,
224,2010,
224,2011,
224,2012,
224,2013,
224,2014,
224,2015,
224,2016,
224,2017,
224,2018,
224,2019,
224,2020,
227,1961,-0.045
227,1962,0.11
227,1963,-0.006
227,1964,-0.003
227,1965,-0.304
227,1966,0.014
227,1967,-0.226
227,1968,-0.227
227,1969,0.211
227,1970,-0.043
227,1971,-0.298
227,1972,-0.162
227,1973,0.105
227,1974,-0.387
227,1975,-0.164
227,1976,-0.095
227,1977,-0.138
227,1978,-0.018
227,1979,0.163
227,1980,0.209
227,1981,0.062
227,1982,-0.071
227,1983,-0.141
227,1984,-0.007
227,1985,0.109
227,1986,0.342
227,1987,-0.114
227,1988,-0.028
227,1989,-0.242
227,1990,0.103
227,1991,0.428
227,1992,0.114
227,1993,-0.089
227,1994,0.408
227,1995,0.383
227,1996,0.281
227,1997,0.329
227,1998,0.112
227,1999,0.31
227,2000,0.418
227,2001,0.684
227,2002,0.708
227,2003,0.483
227,2004,0.56
227,2005,0.71
227,2006,0.561
227,2007,0.656
227,2008,0.278
227,2009,0.569
227,2010,0.83
227,2011,0.708
227,2012,0.514
227,2013,0.585
227,2014,0.548
227,2015,0.7
227,2016,0.825
227,2017,0.915
227,2018,0.877
227,2019,0.98
227,2020,1.098
226,1961,-0.013
226,1962,-0.271
226,1963,-0.184
226,1964,-0.238
226,1965,-0.126
226,1966,-0.02
226,1967,-0.1
226,1968,-0.281
226,1969,0.102
226,1970,-0.02
226,1971,-0.187
226,1972,0.079
226,1973,0.353
226,1974,-0.128
226,1975,-0.049
226,1976,-0.01
226,1977,0.156
226,1978,0.061
226,1979,0.391
226,1980,0.635
226,1981,0.443
226,1982,0.46
226,1983,0.714
226,1984,0.265
226,1985,0.13
226,1986,0.292
226,1987,0.691
226,1988,0.524
226,1989,-0.019
226,1990,0.329
226,1991,0.272
226,1992,0.312
226,1993,0.227
226,1994,0.243
226,1995,0.475
226,1996,0.373
226,1997,0.64
226,1998,0.473
226,1999,-0.062
226,2000,0.41
226,2001,0.341
226,2002,0.736
226,2003,0.793
226,2004,0.71
226,2005,1.354
226,2006,1.028
226,2007,0.424
226,2008,0.603
226,2009,1.178
226,2010,1.227
226,2011,0.844
226,2012,0.914
226,2013,0.92
226,2014,0.911
226,2015,0.977
226,2016,1.064
226,2017,1.449
226,2018,0.779
226,2019,1.292
226,2020,0.934
230,1992,0.463
230,1993,-0.735
230,1994,1.153
230,1995,0.946
230,1996,-0.42
230,1997,-0.342
230,1998,0.731
230,1999,1.16
230,2000,1.424
230,2001,1.795
230,2002,1.54
230,2003,-0.269
230,2004,0.924
230,2005,1.031
230,2006,0.28
230,2007,2.393
230,2008,1.634
230,2009,1.622
230,2010,1.661
230,2011,0.587
230,2012,1.956
230,2013,1.519
230,2014,1.713
230,2015,2.085
230,2016,2.128
230,2017,1.436
230,2018,2.252
230,2019,2.38
230,2020,3.032
225,1961,-0.22
225,1962,0.554
225,1963,0.274
225,1964,-0.37
225,1965,0.119
225,1966,0.191
225,1967,-0.2
225,1968,-0.757
225,1969,0.392
225,1970,0.256
225,1971,-0.293
225,1972,-0.435
225,1973,0.017
225,1974,-0.212
225,1975,-0.296
225,1976,-0.542
225,1977,0.421
225,1978,0.064
225,1979,0.496
225,1980,0.469
225,1981,0.31
225,1982,-0.259
225,1983,-0.614
225,1984,-0.128
225,1985,0.238
225,1986,0.3
225,1987,0.266
225,1988,0.312
225,1989,-0.212
225,1990,0.355
225,1991,-0.164
225,1992,-0.492
225,1993,0.137
225,1994,0.566
225,1995,0.023
225,1996,0.478
225,1997,-0.148
225,1998,1.16
225,1999,1.461
225,2000,0.835
225,2001,0.702
225,2002,1.231
225,2003,1.095
225,2004,1.037
225,2005,0.733
225,2006,1.27
225,2007,0.848
225,2008,0.819
225,2009,0.926
225,2010,1.581
225,2011,1.251
225,2012,1.179
225,2013,0.863
225,2014,1.008
225,2015,1.627
225,2016,1.148
225,2017,1.654
225,2018,1.593
225,2019,1.266
225,2020,1.302
229,1961,0.495
229,1962,-0.731
229,1963,-0.867
229,1964,0.026
229,1965,-0.574
229,1966,-0.137
229,1967,0.218
229,1968,-0.068
229,1969,-0.212
229,1970,-0.077
229,1971,0.249
229,1972,-0.059
229,1973,0.199
229,1974,-0.066
229,1975,0.599
229,1976,0.724
229,1977,-0.328
229,1978,0.062
229,1979,-0.792
229,1980,-0.033
229,1981,0.162
229,1982,0.104
229,1983,0.337
229,1984,0.326
229,1985,-0.532
229,1986,-0.603
229,1987,-0.293
229,1988,0.296
229,1989,1.129
229,1990,0.998
229,1991,0.193
229,1992,0.506
229,1993,-0.028
229,1994,0.402
229,1995,1.111
229,1996,-0.149
229,1997,0.875
229,1998,0.855
229,1999,1.127
229,2000,0.716
229,2001,0.626
229,2002,1.007
229,2003,1.188
229,2004,1.03
229,2005,1.114
229,2006,1.244
229,2007,1.327
229,2008,0.832
229,2009,0.945
229,2010,-0.063
229,2011,0.84
229,2012,0.571
229,2013,0.367
229,2014,1.717
229,2015,0.61
229,2016,1.165
229,2017,1.43
229,2018,1.013
229,2019,1.248
229,2020,1.392
215,1961,0.356
215,1962,-0.272
215,1963,-0.289
215,1964,-0.402
215,1965,-0.214
215,1966,0.079
215,1967,0.059
215,1968,-0.444
215,1969,0.375
215,1970,0.222
215,1971,-0.262
215,1972,0.031
215,1973,0.358
215,1974,-0.112
215,1975,-0.012
215,1976,0.002
215,1977,0.319
215,1978,0.079
215,1979,-0.156
215,1980,0.385
215,1981,0.3
215,1982,0.334
215,1983,0.612
215,1984,0.008
215,1985,-0.044
215,1986,0.077
215,1987,0.532
215,1988,0.607
215,1989,-0.165
215,1990,0.118
215,1991,0.253
215,1992,0.257
215,1993,-0.016
215,1994,0.338
215,1995,0.268
215,1996,0.149
215,1997,0.519
215,1998,0.445
215,1999,-0.31
215,2000,0.454
215,2001,0.355
215,2002,0.584
215,2003,0.983
215,2004,0.857
215,2005,1.05
215,2006,0.905
215,2007,0.802
215,2008,0.509
215,2009,0.944
215,2010,1.111
215,2011,0.837
215,2012,0.945
215,2013,1.012
215,2014,1.028
215,2015,1.278
215,2016,1.127
215,2017,1.577
215,2018,1.099
215,2019,1.468
215,2020,1.175
231,1961,0.006
231,1962,-0.019
231,1963,0.42
231,1964,-0.28
231,1965,-0.354
231,1966,-0.21
231,1967,0.078
231,1968,-0.074
231,1969,-0.267
231,1970,-0.03
231,1971,-0.417
231,1972,-0.248
231,1973,-0.015
231,1974,0.081
231,1975,-0.386
231,1976,-0.125
231,1977,0.391
231,1978,0.029
231,1979,-0.308
231,1980,0.405
231,1981,0.864
231,1982,-0.342
231,1983,0.532
231,1984,-0.231
231,1985,-0.026
231,1986,0.577
231,1987,0.904
231,1988,0.463
231,1989,0.319
231,1990,0.668
231,1991,0.522
231,1992,0.394
231,1993,0.007
231,1994,0.465
231,1995,0.629
231,1996,-0.009
231,1997,0.391
231,1998,1.268
231,1999,0.755
231,2000,1.0
231,2001,0.784
231,2002,0.953
231,2003,0.992
231,2004,0.866
231,2005,1.157
231,2006,1.028
231,2007,1.147
231,2008,0.215
231,2009,0.399
231,2010,0.694
231,2011,0.539
231,2012,1.451
231,2013,0.618
231,2014,0.504
231,2015,1.534
231,2016,2.229
231,2017,1.437
231,2018,1.278
231,2019,1.04
231,2020,1.331
240,1961,0.072
240,1962,-0.019
240,1963,0.146
240,1964,0.147
240,1965,-0.286
240,1966,-0.038
240,1967,-0.288
240,1968,-0.34
240,1969,0.34
240,1970,0.035
240,1971,-0.343
240,1972,-0.102
240,1973,0.165
240,1974,-0.377
240,1975,-0.29
240,1976,-0.42
240,1977,0.172
240,1978,0.106
240,1979,-0.09
240,1980,0.681
240,1981,0.484
240,1982,0.026
240,1983,0.499
240,1984,0.124
240,1985,-0.048
240,1986,0.005
240,1987,0.452
240,1988,0.426
240,1989,-0.071
240,1990,0.303
240,1991,0.208
240,1992,0.129
240,1993,0.366
240,1994,0.489
240,1995,0.451
240,1996,0.209
240,1997,0.38
240,1998,0.981
240,1999,0.486
240,2000,0.058
240,2001,0.508
240,2002,0.669
240,2003,0.758
240,2004,0.42
240,2005,0.667
240,2006,0.52
240,2007,0.778
240,2008,0.256
240,2009,0.527
240,2010,0.924
240,2011,0.305
240,2012,0.535
240,2013,0.618
240,2014,0.74
240,2015,0.944
240,2016,1.048
240,2017,0.755
240,2018,0.571
240,2019,0.775
240,2020,1.216
234,1961,0.428
234,1962,-0.45
234,1963,0.314
234,1964,-0.78
234,1965,0.16
234,1966,-0.446
234,1967,-0.015
234,1968,0.355
234,1969,0.111
234,1970,0.358
234,1971,-0.362
234,1972,0.212
234,1973,-0.159
234,1974,-0.075
234,1975,-0.01
234,1976,-0.368
234,1977,0.463
234,1978,0.075
234,1979,0.087
234,1980,0.538
234,1981,0.489
234,1982,0.549
234,1983,-0.082
234,1984,0.074
234,1985,0.397
234,1986,0.724
234,1987,0.297
234,1988,-0.525
234,1989,0.723
234,1990,0.564
234,1991,0.323
234,1992,0.161
234,1993,0.29
234,1994,0.459
234,1995,0.315
234,1996,0.504
234,1997,1.153
234,1998,0.168
234,1999,0.129
234,2000,0.402
234,2001,1.312
234,2002,0.673
234,2003,0.375
234,2004,0.53
234,2005,0.854
234,2006,0.639
234,2007,0.19
234,2008,0.795
234,2009,0.591
234,2010,0.344
234,2011,0.528
234,2012,0.933
234,2013,0.229
234,2014,1.249
234,2015,1.133
234,2016,0.417
234,2017,1.667
234,2018,1.327
234,2019,0.913
234,2020,1.109
228,1961,0.857
228,1962,0.44
228,1963,0.253
228,1964,-0.628
228,1965,-0.413
228,1966,0.9
228,1967,0.097
228,1968,0.091
228,1969,-1.185
228,1970,0.32
228,1971,0.347
228,1972,-0.221
228,1973,0.146
228,1974,-0.035
228,1975,0.848
228,1976,-0.668
228,1977,0.208
228,1978,-0.159
228,1979,0.239
228,1980,-0.032
228,1981,0.787
228,1982,0.062
228,1983,0.974
228,1984,0.301
228,1985,-0.639
228,1986,0.298
228,1987,-0.611
228,1988,0.454
228,1989,0.982
228,1990,1.229
228,1991,0.629
235,1992,0.11
235,1993,-0.222
235,1994,-0.03
235,1995,1.386
235,1996,-0.452
235,1997,1.531
235,1998,0.491
235,1999,1.304
235,2000,1.386
235,2001,1.552
235,2002,1.82
235,2003,0.132
235,2004,1.912
235,2005,1.356
235,2006,1.549
235,2007,1.359
235,2008,0.691
235,2009,1.057
235,2010,1.776
235,2011,1.038
235,2012,0.668
235,2013,1.514
235,2014,0.165
235,2015,1.386
235,2016,2.262
235,2017,1.751
235,2018,0.998
235,2019,1.893
235,2020,1.67
155,1961,0.211
155,1962,0.122
155,1963,-0.145
155,1964,0.23
155,1965,-0.535
155,1966,-0.227
155,1967,-0.113
155,1968,-0.277
155,1969,0.019
155,1970,0.307
155,1971,-0.005
155,1972,-0.315
155,1973,0.54
155,1974,0.316
155,1975,0.298
155,1976,0.029
155,1977,-0.077
155,1978,0.005
155,1979,-0.041
155,1980,-0.049
155,1981,-0.049
155,1982,-0.099
155,1983,0.141
155,1984,-0.048
155,1985,0.339
155,1986,-0.254
155,1987,-0.325
155,1988,0.534
155,1989,-0.035
155,1990,0.267
155,1991,-0.075
155,1992,-0.093
155,1993,-0.405
155,1994,-0.12
155,1995,0.268
155,1996,0.376
155,1997,0.167
155,1998,0.817
155,1999,1.005
155,2000,0.842
155,2001,0.575
155,2002,0.554
155,2003,0.342
155,2004,0.457
155,2005,0.546
155,2006,0.413
155,2007,0.827
155,2008,0.739
155,2009,0.453
155,2010,0.866
155,2011,0.705
155,2012,0.394
155,2013,0.702
155,2014,0.59
155,2015,0.576
155,2016,1.123
155,2017,1.02
155,2018,0.364
155,2019,0.691
155,2020,1.0
236,1961,0.106
236,1962,-0.093
236,1963,0.011
236,1964,0.071
236,1965,-0.114
236,1966,0.224
236,1967,-0.226
236,1968,-0.174
236,1969,0.542
236,1970,0.172
236,1971,-0.419
236,1972,-0.073
236,1973,0.26
236,1974,-0.315
236,1975,-0.336
236,1976,-0.419
236,1977,0.229
236,1978,0.157
236,1979,0.241
236,1980,0.402
236,1981,0.258
236,1982,0.12
236,1983,0.533
236,1984,-0.039
236,1985,-0.384
236,1986,-0.152
236,1987,0.466
236,1988,0.127
236,1989,-0.288
236,1990,0.34
236,1991,0.335
236,1992,0.317
236,1993,0.359
236,1994,0.144
236,1995,0.518
236,1996,0.35
236,1997,0.36
236,1998,0.853
236,1999,0.191
236,2000,0.082
236,2001,0.428
236,2002,0.432
236,2003,0.853
236,2004,0.508
236,2005,0.664
236,2006,0.495
236,2007,0.549
236,2008,0.384
236,2009,0.675
236,2010,1.058
236,2011,0.407
236,2012,0.331
236,2013,0.736
236,2014,0.755
236,2015,1.022
236,2016,0.988
236,2017,0.625
236,2018,0.73
236,2019,1.054
236,2020,1.184
237,1961,0.022
237,1962,-0.234
237,1963,-0.311
237,1964,0.079
237,1965,-0.025
237,1966,0.481
237,1967,-0.127
237,1968,-0.308
237,1969,0.529
237,1970,-0.072
237,1971,-0.48
237,1972,-0.002
237,1973,0.473
237,1974,-0.375
237,1975,0.18
237,1976,-0.552
237,1977,-0.043
237,1978,0.103
237,1979,0.381
237,1980,0.333
237,1981,0.474
237,1982,0.17
237,1983,0.035
237,1984,-0.161
237,1985,-0.06
237,1986,0.045
237,1987,1.0
237,1988,0.14
237,1989,-0.007
237,1990,0.351
237,1991,0.554
237,1992,0.03
237,1993,0.283
237,1994,0.294
237,1995,0.354
237,1996,-0.009
237,1997,0.303
237,1998,1.304
237,1999,0.788
237,2000,0.178
237,2001,0.716
237,2002,0.72
237,2003,1.054
237,2004,0.413
237,2005,0.861
237,2006,0.912
237,2007,0.532
237,2008,0.226
237,2009,0.701
237,2010,1.115
237,2011,0.145
237,2012,0.77
237,2013,0.927
237,2014,0.539
237,2015,1.216
237,2016,1.164
237,2017,1.118
237,2018,0.822
237,2019,1.776
237,2020,1.506
242,1961,
242,1962,
242,1963,
242,1964,
242,1965,
242,1966,
242,1967,
242,1968,
242,1969,
242,1970,
242,1971,
242,1972,
242,1973,
242,1974,
242,1975,
242,1976,
242,1977,-0.376
242,1978,-0.053
242,1979,0.254
242,1980,0.19
242,1981,0.759
242,1982,0.384
242,1983,-0.065
242,1984,1.294
242,1985,0.756
242,1986,0.069
242,1987,0.068
242,1988,0.488
242,1989,-0.054
242,1990,-0.083
242,1991,0.371
242,1992,0.152
242,1993,0.409
242,1994,0.213
242,1995,0.357
242,1996,1.007
242,1997,0.299
242,1998,0.425
242,1999,0.496
242,2000,-0.028
242,2001,0.301
242,2002,0.564
242,2003,0.375
242,2004,0.529
242,2005,0.014
242,2006,0.171
242,2007,-0.136
242,2008,-0.111
242,2009,0.17
242,2010,0.077
242,2011,0.032
242,2012,0.235
242,2013,0.849
242,2014,1.002
242,2015,0.366
242,2016,0.158
242,2017,0.546
242,2018,0.348
242,2019,
242,2020,
243,1961,0.345
243,1962,-0.029
243,1963,0.147
243,1964,0.199
243,1965,-0.4
243,1966,0.059
243,1967,-0.244
243,1968,-0.083
243,1969,-0.189
243,1970,0.071
243,1971,-0.031
243,1972,-0.106
243,1973,0.374
243,1974,0.138
243,1975,-0.011
243,1976,-0.107
243,1977,-0.129
243,1978,-0.039
243,1979,0.117
243,1980,0.099
243,1981,0.051
243,1982,-0.016
243,1983,-0.052
243,1984,-0.066
243,1985,0.021
243,1986,-0.089
243,1987,-0.03
243,1988,0.31
243,1989,0.026
243,1990,0.093
243,1991,0.011
243,1992,-0.153
243,1993,-0.449
243,1994,-0.273
243,1995,0.347
243,1996,0.396
243,1997,0.169
243,1998,0.493
243,1999,0.372
243,2000,0.464
243,2001,0.677
243,2002,0.784
243,2003,0.582
243,2004,0.547
243,2005,0.675
243,2006,0.555
243,2007,0.806
243,2008,0.292
243,2009,0.306
243,2010,0.859
243,2011,0.718
243,2012,0.634
243,2013,0.712
243,2014,0.687
243,2015,0.7
243,2016,1.279
243,2017,1.081
243,2018,0.896
243,2019,1.284
243,2020,1.256
205,1961,0.514
205,1962,0.457
205,1963,0.241
205,1964,0.726
205,1965,-0.439
205,1966,0.222
205,1967,0.058
205,1968,-0.303
205,1969,0.397
205,1970,0.557
205,1971,-0.616
205,1972,-1.079
205,1973,0.011
205,1974,-0.575
205,1975,-0.225
205,1976,-0.977
205,1977,0.098
205,1978,0.436
205,1979,0.582
205,1980,0.48
205,1981,0.691
205,1982,0.449
205,1983,0.875
205,1984,0.483
205,1985,0.801
205,1986,0.322
205,1987,1.165
205,1988,0.522
205,1989,0.754
205,1990,1.403
205,1991,0.587
205,1992,0.546
205,1993,0.422
205,1994,0.591
205,1995,1.291
205,1996,1.337
205,1997,1.466
205,1998,1.431
205,1999,0.999
205,2000,0.926
205,2001,1.345
205,2002,1.298
205,2003,1.435
205,2004,1.585
205,2005,1.214
205,2006,1.503
205,2007,1.051
205,2008,1.496
205,2009,1.039
205,2010,1.91
205,2011,1.593
205,2012,1.4
205,2013,1.523
205,2014,1.47
205,2015,1.513
205,2016,1.8
205,2017,2.234
205,2018,0.917
205,2019,1.497
205,2020,2.079
249,1961,0.034
249,1962,-0.005
249,1963,0.171
249,1964,-0.25
249,1965,-0.621
249,1966,0.091
249,1967,-0.254
249,1968,-0.252
249,1969,0.254
249,1970,0.379
249,1971,-0.212
249,1972,0.036
249,1973,0.329
249,1974,-0.114
249,1975,0.029
249,1976,-0.077
249,1977,0.391
249,1978,0.421
249,1979,0.555
249,1980,0.839
249,1981,0.051
249,1982,-0.032
249,1983,0.097
249,1984,0.295
249,1985,0.552
249,1986,-0.084
249,1987,0.056
249,1988,0.998
249,1989,0.381
249,1990,0.474
249,1991,
249,1992,
249,1993,
249,1994,
249,1995,
249,1996,
249,1997,0.171
249,1998,
249,1999,
249,2000,
249,2001,
249,2002,
249,2003,
249,2004,
249,2005,
249,2006,
249,2007,
249,2008,
249,2009,
249,2010,
249,2011,
